index,leverage_cap,status,timestamp
2916,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.406300
2917,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.422145
2918,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.438467
2919,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.454378
2922,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.469848
2925,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.485313
2927,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.500786
2929,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.516663
2930,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.533578
2931,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.548289
2934,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.564098
2935,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.579319
2936,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.593743
2937,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.609328
2942,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.625041
2945,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.640330
2946,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.655471
2947,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.671087
2951,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.686820
2952,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.703093
2953,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.719069
2956,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.735307
2959,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.750281
2963,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.765536
2964,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.780628
2965,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.794963
2969,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.810735
2974,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.826608
2976,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.842173
2977,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.857580
2978,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.872615
2979,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.886955
2982,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.902125
2983,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.917204
2984,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.933060
2985,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.947853
2986,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.962130
2987,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.977648
2988,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.992532
2989,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.006850
2990,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.023224
2995,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.038422
2997,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.052733
3000,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.067734
3001,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.083566
3003,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.098647
3004,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.114028
3005,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.130427
3006,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.145379
3007,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.161037
3010,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.175992
3011,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.191656
3014,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.206858
3017,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.223426
3018,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.238040
3019,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.252514
3022,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.267683
3025,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.283384
3026,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.299231
3028,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.314277
3031,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.330439
3032,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.346026
3033,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.360804
3034,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.377161
3035,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.392169
3036,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.407428
3037,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.423681
3044,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.438480
3045,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.454142
3049,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.469726
3051,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.485515
3052,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.500895
3053,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.515927
3057,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.530606
3065,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.545225
3066,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.559719
3070,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.573983
3073,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.589266
3075,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.604006
3079,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.619976
3080,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.634747
3082,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.650361
3084,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.665933
3090,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.681730
3092,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.696485
3094,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.711419
3099,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.727084
3102,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.742254
3105,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.757726
3107,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.772704
3112,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.787609
3114,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.802080
3119,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.817568
3120,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.832487
3122,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.847621
3123,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.862659
3124,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.877583
3125,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.891912
3132,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.906431
3138,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.922606
3139,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.937301
3144,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.952627
3145,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.967699
3148,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.982769
3149,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:01.998615
3150,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.013685
3151,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.029355
3153,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.044158
3156,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.058854
3161,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.073436
3162,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.088877
3163,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.103650
3166,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.119048
3167,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.133332
3169,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.148576
3170,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.164110
3172,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.179848
3175,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.195058
3176,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.209944
3177,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.226643
3179,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.242249
3181,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.257176
3185,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.272602
3187,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.287771
3188,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.301896
3189,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.316483
3190,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.331848
3192,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.346841
3195,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.362014
3202,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.377591
3204,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.392300
3206,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.406530
3207,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.422602
3211,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.437192
3212,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.452020
3217,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.466997
3220,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.481929
3224,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.496947
3232,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.512733
3234,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.528994
3235,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.544651
3239,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.560449
3243,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.576486
3244,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.591357
3250,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.607574
3252,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.624451
3256,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.640911
3262,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.658938
3265,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.673865
3266,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.689307
3267,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.705004
3269,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.721121
3278,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.735868
3280,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.751276
3282,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.766770
3285,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.781073
3286,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.795184
3287,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.809277
3288,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.825154
3292,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.840344
3294,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.856076
3298,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.871276
3301,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.885817
3302,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.900327
3303,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.915048
3306,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.930655
3309,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.944946
3310,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.960911
3312,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.976084
3313,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:02.992052
3314,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.007116
3320,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.022204
3324,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.037553
3329,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.052850
3331,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.067113
3336,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.082208
3337,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.098151
3338,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.113048
3340,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.128286
3342,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.142658
3343,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.158340
3344,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.174129
3345,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.189221
3346,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.204160
3347,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.219958
3357,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.236217
3358,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.250774
3360,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.266082
3361,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.281273
3367,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.297123
3368,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.312761
3369,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.329506
3371,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.345134
3373,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.359959
3376,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.374880
3378,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.389690
3379,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.404951
3380,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.419682
3381,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.434294
3383,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.448464
3384,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.462838
3390,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.478925
3392,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.493779
3393,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.508995
3395,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.524154
3397,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.540239
3399,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.556191
3401,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.570905
3402,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.586019
3404,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.602820
3406,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.617506
3407,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.633609
3408,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.649048
3414,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.666039
3415,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.680553
3417,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.695706
3419,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.710949
3422,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.725880
3423,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.740087
3425,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.754447
3427,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.769177
3428,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.784242
3429,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.799124
3434,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.814100
3439,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.830047
3444,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.844187
3446,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.860545
3448,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.875223
3449,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.890639
3454,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.906728
3455,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.921737
3457,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.936063
3462,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.950477
3463,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.964975
3467,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.980061
3469,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:03.995139
3478,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.010989
3480,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.027083
3481,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.042627
3482,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.057900
3486,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.073287
3488,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.088094
3489,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.103150
3496,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.117980
3497,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.133154
3498,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.148267
3500,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.163735
3501,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.179161
3502,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.193725
3505,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.208185
3508,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.222927
3509,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.237350
3511,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.252217
3512,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.267376
3513,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.282599
3514,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.297791
3516,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.312397
3517,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.327927
3518,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.342540
3524,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.359414
3525,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.373621
3526,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.388528
3527,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.404148
3528,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.419172
3536,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.435123
3540,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.450627
3543,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.465607
3544,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.479843
3545,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.493920
3547,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.508238
3548,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.523208
3552,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.537753
3555,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.552895
3560,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.567802
3567,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.583659
3568,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.600327
3570,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.616773
3571,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.633720
3572,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.647960
3574,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.665934
3575,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.680216
3577,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.695747
3578,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.710794
3579,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.728566
3584,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.744620
3588,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.759810
3589,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.775837
3591,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.790768
3592,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.806002
3596,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.822177
3597,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.836232
3598,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.850705
3599,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.866671
3602,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.881696
3607,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.897179
3608,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.912921
3616,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.930266
3619,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.945115
3622,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.960228
3625,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.975433
3626,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:04.989734
3627,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.003952
3628,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.018380
3629,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.032756
3632,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.047019
3633,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.061224
3639,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.076395
3643,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.091850
3644,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.107509
3645,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.123871
3649,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.140583
3650,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.154819
3657,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.171060
3659,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.186035
3660,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.201099
3663,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.215588
3665,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.232090
3666,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.247793
3667,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.262019
3668,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.276438
3670,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.290861
3674,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.305833
3678,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.320440
3682,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.335637
3683,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.351227
3686,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.367365
3688,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.381656
3691,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.396041
3692,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.410733
3693,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.426349
3695,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.441095
3696,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.457702
